feature_type,lowerCasing,stop_words,ngram_range,analyzer,max_features,classifier_Name,classifier_Metric,score
Tf,True,with,2,char_wb,,DecisionTree,recall_score,0.027980809782068534
Tf,True,with,2,char_wb,,DecisionTree,precision_score,0.10229044834307992
Tf,True,with,2,char_wb,10,MultinomialNB,f1_score,0.0014560279557367503
Tf,True,with,2,char_wb,10,MultinomialNB,recall_score,0.0007560864962951762
Tf,True,with,2,char_wb,10,MultinomialNB,precision_score,0.0196078431372549
Tf,True,with,2,char_wb,10,RidgeClassifier,f1_score,0.0014560279557367503
Tf,True,with,2,char_wb,10,RidgeClassifier,recall_score,0.0007560864962951762
Tf,True,with,2,char_wb,10,RidgeClassifier,precision_score,0.0196078431372549
Tf,True,with,2,char_wb,10,DecisionTree,f1_score,0.0014560279557367503
Tf,True,with,2,char_wb,10,DecisionTree,recall_score,0.0007560864962951762
Tf,True,with,2,char_wb,10,DecisionTree,precision_score,0.0196078431372549
Tf,True,with,2,char_wb,20,MultinomialNB,f1_score,0.020651037590941734
Tf,True,with,2,char_wb,20,MultinomialNB,recall_score,0.012107861710342284
Tf,True,with,2,char_wb,20,MultinomialNB,precision_score,0.08511703584442357
Tf,True,with,2,char_wb,20,RidgeClassifier,f1_score,0.020651037590941734
Tf,True,with,2,char_wb,20,RidgeClassifier,recall_score,0.012107861710342284
Tf,True,with,2,char_wb,20,RidgeClassifier,precision_score,0.08511703584442357
Tf,True,with,2,char_wb,20,DecisionTree,f1_score,0.020651037590941734
Tf,True,with,2,char_wb,20,DecisionTree,recall_score,0.012107861710342284
Tf,True,with,2,char_wb,20,DecisionTree,precision_score,0.08511703584442357
Tf,True,without,0,word,,MultinomialNB,f1_score,0.06861194332162074
Tf,True,without,0,word,,MultinomialNB,recall_score,0.05544412496910857
Tf,True,without,0,word,,MultinomialNB,precision_score,0.09521427205110411
Tf,True,without,0,word,,RidgeClassifier,f1_score,0.06861194332162074
Tf,True,without,0,word,,RidgeClassifier,recall_score,0.05544412496910857
Tf,True,without,0,word,,RidgeClassifier,precision_score,0.09521427205110411
Tf,True,without,0,word,,DecisionTree,f1_score,0.06861194332162074
Tf,True,without,0,word,,DecisionTree,recall_score,0.05544412496910857
Tf,True,without,0,word,,DecisionTree,precision_score,0.09521427205110411
Tf,True,without,0,word,10,MultinomialNB,f1_score,0.012304747406965546
Tf,True,without,0,word,10,MultinomialNB,recall_score,0.007347654663549436
Tf,True,without,0,word,10,MultinomialNB,precision_score,0.045753834642723534
Tf,True,without,0,word,10,RidgeClassifier,f1_score,0.012304747406965546
Tf,True,without,0,word,10,RidgeClassifier,recall_score,0.007347654663549436
Tf,True,without,0,word,10,RidgeClassifier,precision_score,0.045753834642723534
Tf,True,without,0,word,10,DecisionTree,f1_score,0.012304747406965546
Tf,True,without,0,word,10,DecisionTree,recall_score,0.007347654663549436
Tf,True,without,0,word,10,DecisionTree,precision_score,0.045753834642723534
Tf,True,without,0,word,20,MultinomialNB,f1_score,0.015342825787499428
Tf,True,without,0,word,20,MultinomialNB,recall_score,0.009359495742997529
Tf,True,without,0,word,20,MultinomialNB,precision_score,0.04685349146341242
Tf,True,without,0,word,20,RidgeClassifier,f1_score,0.015342825787499428
Tf,True,without,0,word,20,RidgeClassifier,recall_score,0.009359495742997529
Tf,True,without,0,word,20,RidgeClassifier,precision_score,0.04685349146341242
Tf,True,without,0,word,20,DecisionTree,f1_score,0.015342825787499428
Tf,True,without,0,word,20,DecisionTree,recall_score,0.009359495742997529
Tf,True,without,0,word,20,DecisionTree,precision_score,0.04685349146341242
Tf,True,without,0,char,,MultinomialNB,f1_score,0.012407240483238432
Tf,True,without,0,char,,MultinomialNB,recall_score,0.007562755852112112
Tf,True,without,0,char,,MultinomialNB,precision_score,0.0549098440545809
Tf,True,without,0,char,,RidgeClassifier,f1_score,0.012407240483238432
Tf,True,without,0,char,,RidgeClassifier,recall_score,0.007562755852112112
Tf,True,without,0,char,,RidgeClassifier,precision_score,0.0549098440545809
Tf,True,without,0,char,,DecisionTree,f1_score,0.012407240483238432
Tf,True,without,0,char,,DecisionTree,recall_score,0.007562755852112112
Tf,True,without,0,char,,DecisionTree,precision_score,0.0549098440545809
Tf,True,without,0,char,10,MultinomialNB,f1_score,0.012232035084307437
Tf,True,without,0,char,10,MultinomialNB,recall_score,0.008402899203447323
Tf,True,without,0,char,10,MultinomialNB,precision_score,0.09387755102040816
Tf,True,without,0,char,10,RidgeClassifier,f1_score,0.012232035084307437
Tf,True,without,0,char,10,RidgeClassifier,recall_score,0.008402899203447323
Tf,True,without,0,char,10,RidgeClassifier,precision_score,0.09387755102040816
Tf,True,without,0,char,10,DecisionTree,f1_score,0.012232035084307437
Tf,True,without,0,char,10,DecisionTree,recall_score,0.008402899203447323
Tf,True,without,0,char,10,DecisionTree,precision_score,0.09387755102040816
Tf,True,without,0,char,20,MultinomialNB,f1_score,0.01271314455963725
Tf,True,without,0,char,20,MultinomialNB,recall_score,0.007698055540922826
Tf,True,without,0,char,20,MultinomialNB,precision_score,0.05666310637177005
Tf,True,without,0,char,20,RidgeClassifier,f1_score,0.01271314455963725
Tf,True,without,0,char,20,RidgeClassifier,recall_score,0.007698055540922826
Tf,True,without,0,char,20,RidgeClassifier,precision_score,0.05666310637177005
Tf,True,without,0,char,20,DecisionTree,f1_score,0.01271314455963725
Tf,True,without,0,char,20,DecisionTree,recall_score,0.007698055540922826
Tf,True,without,0,char,20,DecisionTree,precision_score,0.05666310637177005
Tf,True,without,0,char_wb,,MultinomialNB,f1_score,0.01237323027045728
Tf,True,without,0,char_wb,,MultinomialNB,recall_score,0.007605737140815356
Tf,True,without,0,char_wb,,MultinomialNB,precision_score,0.05150166234219651
Tf,True,without,0,char_wb,,RidgeClassifier,f1_score,0.01237323027045728
Tf,True,without,0,char_wb,,RidgeClassifier,recall_score,0.007605737140815356
Tf,True,without,0,char_wb,,RidgeClassifier,precision_score,0.05150166234219651
Tf,True,without,0,char_wb,,DecisionTree,f1_score,0.01237323027045728
Tf,True,without,0,char_wb,,DecisionTree,recall_score,0.007605737140815356
Tf,True,without,0,char_wb,,DecisionTree,precision_score,0.05150166234219651
Tf,True,without,0,char_wb,10,MultinomialNB,f1_score,0.012232035084307437
Tf,True,without,0,char_wb,10,MultinomialNB,recall_score,0.008402899203447323
Tf,True,without,0,char_wb,10,MultinomialNB,precision_score,0.09387755102040816
Tf,True,without,0,char_wb,10,RidgeClassifier,f1_score,0.012232035084307437
Tf,True,without,0,char_wb,10,RidgeClassifier,recall_score,0.008402899203447323
Tf,True,without,0,char_wb,10,RidgeClassifier,precision_score,0.09387755102040816
Tf,True,without,0,char_wb,10,DecisionTree,f1_score,0.012232035084307437
Tf,True,without,0,char_wb,10,DecisionTree,recall_score,0.008402899203447323
Tf,True,without,0,char_wb,10,DecisionTree,precision_score,0.09387755102040816
Tf,True,without,0,char_wb,20,MultinomialNB,f1_score,0.012656576365098184
Tf,True,without,0,char_wb,20,MultinomialNB,recall_score,0.007770726416512435
Tf,True,without,0,char_wb,20,MultinomialNB,precision_score,0.05349358244095085
Tf,True,without,0,char_wb,20,RidgeClassifier,f1_score,0.012656576365098184
Tf,True,without,0,char_wb,20,RidgeClassifier,recall_score,0.007770726416512435
Tf,True,without,0,char_wb,20,RidgeClassifier,precision_score,0.05349358244095085
Tf,True,without,0,char_wb,20,DecisionTree,f1_score,0.012656576365098184
Tf,True,without,0,char_wb,20,DecisionTree,recall_score,0.007770726416512435
Tf,True,without,0,char_wb,20,DecisionTree,precision_score,0.05349358244095085
Tf,True,without,1,word,,MultinomialNB,f1_score,0.06790764442247518
Tf,True,without,1,word,,MultinomialNB,recall_score,0.05519768745719524
Tf,True,without,1,word,,MultinomialNB,precision_score,0.09333298887780858
Tf,True,without,1,word,,RidgeClassifier,f1_score,0.06790764442247518
Tf,True,without,1,word,,RidgeClassifier,recall_score,0.05519768745719524
Tf,True,without,1,word,,RidgeClassifier,precision_score,0.09333298887780858
Tf,True,without,1,word,,DecisionTree,f1_score,0.06790764442247518
Tf,True,without,1,word,,DecisionTree,recall_score,0.05519768745719524
Tf,True,without,1,word,,DecisionTree,precision_score,0.09333298887780858
Tf,True,without,1,word,10,MultinomialNB,f1_score,0.002157963988898879
Tf,True,without,1,word,10,MultinomialNB,recall_score,0.0011339844813992063
Tf,True,without,1,word,10,MultinomialNB,precision_score,0.036457659987071754
Tf,True,without,1,word,10,RidgeClassifier,f1_score,0.002157963988898879
Tf,True,without,1,word,10,RidgeClassifier,recall_score,0.0011339844813992063
Tf,True,without,1,word,10,RidgeClassifier,precision_score,0.036457659987071754
Tf,True,without,1,word,10,DecisionTree,f1_score,0.002157963988898879
Tf,True,without,1,word,10,DecisionTree,recall_score,0.0011339844813992063
Tf,True,without,1,word,10,DecisionTree,precision_score,0.036457659987071754
Tf,True,without,1,word,20,MultinomialNB,f1_score,0.005792263243002913
Tf,True,without,1,word,20,MultinomialNB,recall_score,0.0030902004980000834
Tf,True,without,1,word,20,MultinomialNB,precision_score,0.06117566643882434
Tf,True,without,1,word,20,RidgeClassifier,f1_score,0.005792263243002913
Tf,True,without,1,word,20,RidgeClassifier,recall_score,0.0030902004980000834
Tf,True,without,1,word,20,RidgeClassifier,precision_score,0.06117566643882434
Tf,True,without,1,word,20,DecisionTree,f1_score,0.005792263243002913
Tf,True,without,1,word,20,DecisionTree,recall_score,0.0030902004980000834
Tf,True,without,1,word,20,DecisionTree,precision_score,0.06117566643882434
Tf,True,without,1,char,,MultinomialNB,f1_score,0.04666562687057911
Tf,True,without,1,char,,MultinomialNB,recall_score,0.03226744888831583
Tf,True,without,1,char,,MultinomialNB,precision_score,0.08466323822163238
Tf,True,without,1,char,,RidgeClassifier,f1_score,0.04666562687057911
Tf,True,without,1,char,,RidgeClassifier,recall_score,0.03226744888831583
Tf,True,without,1,char,,RidgeClassifier,precision_score,0.08466323822163238
Tf,True,without,1,char,,DecisionTree,f1_score,0.04666562687057911
Tf,True,without,1,char,,DecisionTree,recall_score,0.03226744888831583
Tf,True,without,1,char,,DecisionTree,precision_score,0.08466323822163238
Tf,True,without,1,char,10,MultinomialNB,f1_score,0.013569638381668457
Tf,True,without,1,char,10,MultinomialNB,recall_score,0.01032234697573343
Tf,True,without,1,char,10,MultinomialNB,precision_score,0.02254710851202079
Tf,True,without,1,char,10,RidgeClassifier,f1_score,0.013569638381668457
Tf,True,without,1,char,10,RidgeClassifier,recall_score,0.01032234697573343
Tf,True,without,1,char,10,RidgeClassifier,precision_score,0.02254710851202079
Tf,True,without,1,char,10,DecisionTree,f1_score,0.013569638381668457
Tf,True,without,1,char,10,DecisionTree,recall_score,0.01032234697573343
Tf,True,without,1,char,10,DecisionTree,precision_score,0.02254710851202079
Tf,True,without,1,char,20,MultinomialNB,f1_score,0.018129376275443688
Tf,True,without,1,char,20,MultinomialNB,recall_score,0.012050367768881888
Tf,True,without,1,char,20,MultinomialNB,precision_score,0.05909809645441829
Tf,True,without,1,char,20,RidgeClassifier,f1_score,0.018129376275443688
Tf,True,without,1,char,20,RidgeClassifier,recall_score,0.012050367768881888
Tf,True,without,1,char,20,RidgeClassifier,precision_score,0.05909809645441829
Tf,True,without,1,char,20,DecisionTree,f1_score,0.018129376275443688
Tf,True,without,1,char,20,DecisionTree,recall_score,0.012050367768881888
Tf,True,without,1,char,20,DecisionTree,precision_score,0.05909809645441829
Tf,True,without,1,char_wb,,MultinomialNB,f1_score,0.05216166572554212
Tf,True,without,1,char_wb,,MultinomialNB,recall_score,0.036533036663670845
Tf,True,without,1,char_wb,,MultinomialNB,precision_score,0.09175598570895323
Tf,True,without,1,char_wb,,RidgeClassifier,f1_score,0.05216166572554212
Tf,True,without,1,char_wb,,RidgeClassifier,recall_score,0.036533036663670845
Tf,True,without,1,char_wb,,RidgeClassifier,precision_score,0.09175598570895323
Tf,True,without,1,char_wb,,DecisionTree,f1_score,0.05216166572554212
Tf,True,without,1,char_wb,,DecisionTree,recall_score,0.036533036663670845
Tf,True,without,1,char_wb,,DecisionTree,precision_score,0.09175598570895323
Tf,True,without,1,char_wb,10,MultinomialNB,f1_score,0.004668111588526814
Tf,True,without,1,char_wb,10,MultinomialNB,recall_score,0.00249711094768997
Tf,True,without,1,char_wb,10,MultinomialNB,precision_score,0.03615991851285969
Tf,True,without,1,char_wb,10,RidgeClassifier,f1_score,0.004668111588526814
Tf,True,without,1,char_wb,10,RidgeClassifier,recall_score,0.00249711094768997
Tf,True,without,1,char_wb,10,RidgeClassifier,precision_score,0.03615991851285969
Tf,True,without,1,char_wb,10,DecisionTree,f1_score,0.004668111588526814
Tf,True,without,1,char_wb,10,DecisionTree,recall_score,0.00249711094768997
Tf,True,without,1,char_wb,10,DecisionTree,precision_score,0.03615991851285969
Tf,True,without,1,char_wb,20,MultinomialNB,f1_score,0.005862536298304077
Tf,True,without,1,char_wb,20,MultinomialNB,recall_score,0.0030704095172864447
Tf,True,without,1,char_wb,20,MultinomialNB,precision_score,0.0760589056987949
Tf,True,without,1,char_wb,20,RidgeClassifier,f1_score,0.005862536298304077
Tf,True,without,1,char_wb,20,RidgeClassifier,recall_score,0.0030704095172864447
Tf,True,without,1,char_wb,20,RidgeClassifier,precision_score,0.0760589056987949
Tf,True,without,1,char_wb,20,DecisionTree,f1_score,0.005862536298304077
Tf,True,without,1,char_wb,20,DecisionTree,recall_score,0.0030704095172864447
Tf,True,without,1,char_wb,20,DecisionTree,precision_score,0.0760589056987949
Tf,True,without,2,word,,MultinomialNB,f1_score,0.06913822825846165
Tf,True,without,2,word,,MultinomialNB,recall_score,0.0588618949957353
Tf,True,without,2,word,,MultinomialNB,precision_score,0.09461181128943778
Tf,True,without,2,word,,RidgeClassifier,f1_score,0.06913822825846165
Tf,True,without,2,word,,RidgeClassifier,recall_score,0.0588618949957353
Tf,True,without,2,word,,RidgeClassifier,precision_score,0.09461181128943778
Tf,True,without,2,word,,DecisionTree,f1_score,0.06913822825846165
Tf,True,without,2,word,,DecisionTree,recall_score,0.0588618949957353
Tf,True,without,2,word,,DecisionTree,precision_score,0.09461181128943778
Tf,True,without,2,word,10,MultinomialNB,f1_score,0.004072398190045249
Tf,True,without,2,word,10,MultinomialNB,recall_score,0.0021702435495538947
Tf,True,without,2,word,10,MultinomialNB,precision_score,0.03296703296703297
Tf,True,without,2,word,10,RidgeClassifier,f1_score,0.004072398190045249
Tf,True,without,2,word,10,RidgeClassifier,recall_score,0.0021702435495538947
Tf,True,without,2,word,10,RidgeClassifier,precision_score,0.03296703296703297
Tf,True,without,2,word,10,DecisionTree,f1_score,0.004072398190045249
Tf,True,without,2,word,10,DecisionTree,recall_score,0.0021702435495538947
Tf,True,without,2,word,10,DecisionTree,precision_score,0.03296703296703297
Tf,True,without,2,word,20,MultinomialNB,f1_score,0.007889460896156105
Tf,True,without,2,word,20,MultinomialNB,recall_score,0.004431807048223099
Tf,True,without,2,word,20,MultinomialNB,precision_score,0.047594793435200906
Tf,True,without,2,word,20,RidgeClassifier,f1_score,0.007889460896156105
Tf,True,without,2,word,20,RidgeClassifier,recall_score,0.004431807048223099
Tf,True,without,2,word,20,RidgeClassifier,precision_score,0.047594793435200906
Tf,True,without,2,word,20,DecisionTree,f1_score,0.007889460896156105
Tf,True,without,2,word,20,DecisionTree,recall_score,0.004431807048223099
Tf,True,without,2,word,20,DecisionTree,precision_score,0.047594793435200906
Tf,True,without,2,char,,MultinomialNB,f1_score,0.03487263572087515
Tf,True,without,2,char,,MultinomialNB,recall_score,0.021327302671341787
Tf,True,without,2,char,,MultinomialNB,precision_score,0.09634902859986846
Tf,True,without,2,char,,RidgeClassifier,f1_score,0.03487263572087515
Tf,True,without,2,char,,RidgeClassifier,recall_score,0.021327302671341787
Tf,True,without,2,char,,RidgeClassifier,precision_score,0.09634902859986846
Tf,True,without,2,char,,DecisionTree,f1_score,0.03487263572087515
Tf,True,without,2,char,,DecisionTree,recall_score,0.021327302671341787
Tf,True,without,2,char,,DecisionTree,precision_score,0.09634902859986846
Tf,True,without,2,char,10,MultinomialNB,f1_score,0.0014534883720930232
Tf,True,without,2,char,10,MultinomialNB,recall_score,0.000747011952191235
Tf,True,without,2,char,10,MultinomialNB,precision_score,0.026785714285714284
Tf,True,without,2,char,10,RidgeClassifier,f1_score,0.0014534883720930232
Tf,True,without,2,char,10,RidgeClassifier,recall_score,0.000747011952191235
Tf,True,without,2,char,10,RidgeClassifier,precision_score,0.026785714285714284
Tf,True,without,2,char,10,DecisionTree,f1_score,0.0014534883720930232
Tf,True,without,2,char,10,DecisionTree,recall_score,0.000747011952191235
Tf,True,without,2,char,10,DecisionTree,precision_score,0.026785714285714284
Tf,True,without,2,char,20,MultinomialNB,f1_score,0.004029447982920108
Tf,True,without,2,char,20,MultinomialNB,recall_score,0.0021437830771659314
Tf,True,without,2,char,20,MultinomialNB,precision_score,0.03512639623750735
Tf,True,without,2,char,20,RidgeClassifier,f1_score,0.004029447982920108
Tf,True,without,2,char,20,RidgeClassifier,recall_score,0.0021437830771659314
Tf,True,without,2,char,20,RidgeClassifier,precision_score,0.03512639623750735
Tf,True,without,2,char,20,DecisionTree,f1_score,0.004029447982920108
Tf,True,without,2,char,20,DecisionTree,recall_score,0.0021437830771659314
Tf,True,without,2,char,20,DecisionTree,precision_score,0.03512639623750735
Tf,True,without,2,char_wb,,MultinomialNB,f1_score,0.04389757251533961
Tf,True,without,2,char_wb,,MultinomialNB,recall_score,0.027980809782068534
Tf,True,without,2,char_wb,,MultinomialNB,precision_score,0.10229044834307992
Tf,True,without,2,char_wb,,RidgeClassifier,f1_score,0.04389757251533961
Tf,True,without,2,char_wb,,RidgeClassifier,recall_score,0.027980809782068534
Tf,True,without,2,char_wb,,RidgeClassifier,precision_score,0.10229044834307992
Tf,True,without,2,char_wb,,DecisionTree,f1_score,0.04389757251533961
Tf,True,without,2,char_wb,,DecisionTree,recall_score,0.027980809782068534
Tf,True,without,2,char_wb,,DecisionTree,precision_score,0.10229044834307992
Tf,True,without,2,char_wb,10,MultinomialNB,f1_score,0.0014560279557367503
Tf,True,without,2,char_wb,10,MultinomialNB,recall_score,0.0007560864962951762
Tf,True,without,2,char_wb,10,MultinomialNB,precision_score,0.0196078431372549
Tf,True,without,2,char_wb,10,RidgeClassifier,f1_score,0.0014560279557367503
Tf,True,without,2,char_wb,10,RidgeClassifier,recall_score,0.0007560864962951762
Tf,True,without,2,char_wb,10,RidgeClassifier,precision_score,0.0196078431372549
Tf,True,without,2,char_wb,10,DecisionTree,f1_score,0.0014560279557367503
Tf,True,without,2,char_wb,10,DecisionTree,recall_score,0.0007560864962951762
Tf,True,without,2,char_wb,10,DecisionTree,precision_score,0.0196078431372549
Tf,True,without,2,char_wb,20,MultinomialNB,f1_score,0.020651037590941734
Tf,True,without,2,char_wb,20,MultinomialNB,recall_score,0.012107861710342284
Tf,True,without,2,char_wb,20,MultinomialNB,precision_score,0.08511703584442357
Tf,True,without,2,char_wb,20,RidgeClassifier,f1_score,0.020651037590941734
Tf,True,without,2,char_wb,20,RidgeClassifier,recall_score,0.012107861710342284
Tf,True,without,2,char_wb,20,RidgeClassifier,precision_score,0.08511703584442357
Tf,True,without,2,char_wb,20,DecisionTree,f1_score,0.020651037590941734
Tf,True,without,2,char_wb,20,DecisionTree,recall_score,0.012107861710342284
Tf,True,without,2,char_wb,20,DecisionTree,precision_score,0.08511703584442357
Tf,False,with,0,word,,MultinomialNB,f1_score,0.0671387043682494
Tf,False,with,0,word,,MultinomialNB,recall_score,0.053445435920675056
Tf,False,with,0,word,,MultinomialNB,precision_score,0.09346836709177295
Tf,False,with,0,word,,RidgeClassifier,f1_score,0.0671387043682494
Tf,False,with,0,word,,RidgeClassifier,recall_score,0.053445435920675056
Tf,False,with,0,word,,RidgeClassifier,precision_score,0.09346836709177295
Tf,False,with,0,word,,DecisionTree,f1_score,0.0671387043682494
Tf,False,with,0,word,,DecisionTree,recall_score,0.053445435920675056
Tf,False,with,0,word,,DecisionTree,precision_score,0.09346836709177295
Tf,False,with,0,word,10,MultinomialNB,f1_score,0.012763782018743456
Tf,False,with,0,word,10,MultinomialNB,recall_score,0.007908045675834542
Tf,False,with,0,word,10,MultinomialNB,precision_score,0.04630779848171153
Tf,False,with,0,word,10,RidgeClassifier,f1_score,0.012763782018743456
Tf,False,with,0,word,10,RidgeClassifier,recall_score,0.007908045675834542
Tf,False,with,0,word,10,RidgeClassifier,precision_score,0.04630779848171153
Tf,False,with,0,word,10,DecisionTree,f1_score,0.012763782018743456
Tf,False,with,0,word,10,DecisionTree,recall_score,0.007908045675834542
Tf,False,with,0,word,10,DecisionTree,precision_score,0.04630779848171153
Tf,False,with,0,word,20,MultinomialNB,f1_score,0.01599659176069708
Tf,False,with,0,word,20,MultinomialNB,recall_score,0.010232430897089997
Tf,False,with,0,word,20,MultinomialNB,precision_score,0.045363895363895367
Tf,False,with,0,word,20,RidgeClassifier,f1_score,0.01599659176069708
Tf,False,with,0,word,20,RidgeClassifier,recall_score,0.010232430897089997
Tf,False,with,0,word,20,RidgeClassifier,precision_score,0.045363895363895367
Tf,False,with,0,word,20,DecisionTree,f1_score,0.01599659176069708
Tf,False,with,0,word,20,DecisionTree,recall_score,0.010232430897089997
Tf,False,with,0,word,20,DecisionTree,precision_score,0.045363895363895367
Tf,False,with,0,char,,MultinomialNB,f1_score,0.018368267344096644
Tf,False,with,0,char,,MultinomialNB,recall_score,0.01071043025285199
Tf,False,with,0,char,,MultinomialNB,precision_score,0.07008217656621922
Tf,False,with,0,char,,RidgeClassifier,f1_score,0.018368267344096644
Tf,False,with,0,char,,RidgeClassifier,recall_score,0.01071043025285199
Tf,False,with,0,char,,RidgeClassifier,precision_score,0.07008217656621922
Tf,False,with,0,char,,DecisionTree,f1_score,0.018368267344096644
Tf,False,with,0,char,,DecisionTree,recall_score,0.01071043025285199
Tf,False,with,0,char,,DecisionTree,precision_score,0.07008217656621922
Tf,False,with,0,char,10,MultinomialNB,f1_score,0.011493604524872492
Tf,False,with,0,char,10,MultinomialNB,recall_score,0.006988322245564327
Tf,False,with,0,char,10,MultinomialNB,precision_score,0.04083171730230554
Tf,False,with,0,char,10,RidgeClassifier,f1_score,0.011493604524872492
Tf,False,with,0,char,10,RidgeClassifier,recall_score,0.006988322245564327
Tf,False,with,0,char,10,RidgeClassifier,precision_score,0.04083171730230554
Tf,False,with,0,char,10,DecisionTree,f1_score,0.011493604524872492
Tf,False,with,0,char,10,DecisionTree,recall_score,0.006988322245564327
Tf,False,with,0,char,10,DecisionTree,precision_score,0.04083171730230554
Tf,False,with,0,char,20,MultinomialNB,f1_score,0.01903536203422255
Tf,False,with,0,char,20,MultinomialNB,recall_score,0.011336503254379439
Tf,False,with,0,char,20,MultinomialNB,precision_score,0.05975503510480192
Tf,False,with,0,char,20,RidgeClassifier,f1_score,0.01903536203422255
Tf,False,with,0,char,20,RidgeClassifier,recall_score,0.011336503254379439
Tf,False,with,0,char,20,RidgeClassifier,precision_score,0.05975503510480192
Tf,False,with,0,char,20,DecisionTree,f1_score,0.01903536203422255
Tf,False,with,0,char,20,DecisionTree,recall_score,0.011336503254379439
Tf,False,with,0,char,20,DecisionTree,precision_score,0.05975503510480192
Tf,False,with,0,char_wb,,MultinomialNB,f1_score,0.016902189561749364
Tf,False,with,0,char_wb,,MultinomialNB,recall_score,0.009765049432304019
Tf,False,with,0,char_wb,,MultinomialNB,precision_score,0.06886014888925712
Tf,False,with,0,char_wb,,RidgeClassifier,f1_score,0.016902189561749364
Tf,False,with,0,char_wb,,RidgeClassifier,recall_score,0.009765049432304019
Tf,False,with,0,char_wb,,RidgeClassifier,precision_score,0.06886014888925712
Tf,False,with,0,char_wb,,DecisionTree,f1_score,0.016902189561749364
Tf,False,with,0,char_wb,,DecisionTree,recall_score,0.009765049432304019
Tf,False,with,0,char_wb,,DecisionTree,precision_score,0.06886014888925712
Tf,False,with,0,char_wb,10,MultinomialNB,f1_score,0.011493604524872492
Tf,False,with,0,char_wb,10,MultinomialNB,recall_score,0.006988322245564327
Tf,False,with,0,char_wb,10,MultinomialNB,precision_score,0.04083171730230554
Tf,False,with,0,char_wb,10,RidgeClassifier,f1_score,0.011493604524872492
Tf,False,with,0,char_wb,10,RidgeClassifier,recall_score,0.006988322245564327
Tf,False,with,0,char_wb,10,RidgeClassifier,precision_score,0.04083171730230554
Tf,False,with,0,char_wb,10,DecisionTree,f1_score,0.011493604524872492
Tf,False,with,0,char_wb,10,DecisionTree,recall_score,0.006988322245564327
Tf,False,with,0,char_wb,10,DecisionTree,precision_score,0.04083171730230554
Tf,False,with,0,char_wb,20,MultinomialNB,f1_score,0.01903536203422255
Tf,False,with,0,char_wb,20,MultinomialNB,recall_score,0.011336503254379439
Tf,False,with,0,char_wb,20,MultinomialNB,precision_score,0.05975503510480192
Tf,False,with,0,char_wb,20,RidgeClassifier,f1_score,0.01903536203422255
Tf,False,with,0,char_wb,20,RidgeClassifier,recall_score,0.011336503254379439
Tf,False,with,0,char_wb,20,RidgeClassifier,precision_score,0.05975503510480192
Tf,False,with,0,char_wb,20,DecisionTree,f1_score,0.01903536203422255
Tf,False,with,0,char_wb,20,DecisionTree,recall_score,0.011336503254379439
Tf,False,with,0,char_wb,20,DecisionTree,precision_score,0.05975503510480192
Tf,False,with,1,word,,MultinomialNB,f1_score,0.0687977560751469
Tf,False,with,1,word,,MultinomialNB,recall_score,0.056051879854971766
Tf,False,with,1,word,,MultinomialNB,precision_score,0.09511199115661591
Tf,False,with,1,word,,RidgeClassifier,f1_score,0.0687977560751469
Tf,False,with,1,word,,RidgeClassifier,recall_score,0.056051879854971766
Tf,False,with,1,word,,RidgeClassifier,precision_score,0.09511199115661591
Tf,False,with,1,word,,DecisionTree,f1_score,0.0687977560751469
Tf,False,with,1,word,,DecisionTree,recall_score,0.056051879854971766
Tf,False,with,1,word,,DecisionTree,precision_score,0.09511199115661591
Tf,False,with,1,word,10,MultinomialNB,f1_score,0.002311694569164324
Tf,False,with,1,word,10,MultinomialNB,recall_score,0.001217123873023696
Tf,False,with,1,word,10,MultinomialNB,precision_score,0.07826660075795024
Tf,False,with,1,word,10,RidgeClassifier,f1_score,0.002311694569164324
Tf,False,with,1,word,10,RidgeClassifier,recall_score,0.001217123873023696
Tf,False,with,1,word,10,RidgeClassifier,precision_score,0.07826660075795024
Tf,False,with,1,word,10,DecisionTree,f1_score,0.002311694569164324
Tf,False,with,1,word,10,DecisionTree,recall_score,0.001217123873023696
Tf,False,with,1,word,10,DecisionTree,precision_score,0.07826660075795024
Tf,False,with,1,word,20,MultinomialNB,f1_score,0.009590515188131345
Tf,False,with,1,word,20,MultinomialNB,recall_score,0.005163708411993904
Tf,False,with,1,word,20,MultinomialNB,precision_score,0.07206384015594541
Tf,False,with,1,word,20,RidgeClassifier,f1_score,0.009590515188131345
Tf,False,with,1,word,20,RidgeClassifier,recall_score,0.005163708411993904
Tf,False,with,1,word,20,RidgeClassifier,precision_score,0.07206384015594541
Tf,False,with,1,word,20,DecisionTree,f1_score,0.009590515188131345
Tf,False,with,1,word,20,DecisionTree,recall_score,0.005163708411993904
Tf,False,with,1,word,20,DecisionTree,precision_score,0.07206384015594541
Tf,False,with,1,char,,MultinomialNB,f1_score,0.051591991755370895
Tf,False,with,1,char,,MultinomialNB,recall_score,0.03541119441632181
Tf,False,with,1,char,,MultinomialNB,precision_score,0.09501776419069652
Tf,False,with,1,char,,RidgeClassifier,f1_score,0.051591991755370895
Tf,False,with,1,char,,RidgeClassifier,recall_score,0.03541119441632181
Tf,False,with,1,char,,RidgeClassifier,precision_score,0.09501776419069652
Tf,False,with,1,char,,DecisionTree,f1_score,0.051591991755370895
Tf,False,with,1,char,,DecisionTree,recall_score,0.03541119441632181
